中山大学,广东省,"['211工程,985高校,有研究生院,自主招生,含国防生']"
厦门大学,福建省,"['211工程,985高校,有研究生院,自主招生,含国防生']"
复旦大学,上海市,"['211工程,985高校,有研究生院,自主招生,含国防生']"
云南大学,云南省,"['211工程,自主招生,含国防生']"
东北财经大学,辽宁省,['']
四川大学,四川省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
南开大学,天津市,"['211工程,985高校,有研究生院,自主招生,含国防生']"
暨南大学,广东省,['211工程']
陕西师范大学,陕西省,"['211工程,自主招生']"
湖北大学,湖北省,['']
西北大学,陕西省,"['211工程,含国防生']"
浙江大学,浙江省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
北京交通大学,北京市,"['211工程,有研究生院,自主招生,含国防生,卓越计划']"
华侨大学,福建省,['']
西南财经大学,四川省,"['211工程,自主招生,含国防生']"
燕山大学,河北省,['卓越计划，含国防生']
华南理工大学,广东省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
上海师范大学,上海市,['']
中南财经政法大学,湖北省,"['211工程,自主招生']"
西南民族大学,四川省,['']
福建师范大学,福建省,['']
桂林理工大学,广西壮族自治区,['卓越计划']
浙江工商大学,浙江省,['']
安徽师范大学,安徽省,['']
华东师范大学,上海市,"['211工程,985高校,有研究生院,自主招生']"
武汉大学,湖北省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
西安外国语大学,陕西省,['']
海南大学,海南省,"['211工程,卓越计划']"
郑州大学,河南省,"['211工程,自主招生,含国防生,卓越计划']"
云南师范大学,云南省,['']
东南大学,江苏省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
湖南师范大学,湖南省,"['211工程,自主招生,含国防生']"
湘潭大学,湖南省,['']
广西师范大学,广西壮族自治区,['']
山东大学,山东省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
南京农业大学,江苏省,"['211工程,有研究生院']"
云南财经大学,云南省,['']
广州大学,广东省,['']
青海民族大学,青海省,['']
北京林业大学,北京市,"['211工程,有研究生院,自主招生,含国防生']"
中国海洋大学,山东省,"['211工程,985高校,自主招生,含国防生,卓越计划']"
东北师范大学,吉林省,"['211工程,有研究生院,自主招生']"
扬州大学,江苏省,['卓越计划']
河南大学,河南省,['含国防生']
中国地质大学(武汉),湖北省,"['211工程,有研究生院,自主招生,含国防生,卓越计划']"
内蒙古大学,内蒙古自治区,"['211工程,含国防生']"
江西财经大学,江西省,['']
河南师范大学,河南省,['']
山西大学,山西省,['含国防生']
哈尔滨商业大学,黑龙江省,['']
南昌大学,江西省,"['211工程,含国防生,卓越计划']"
南京师范大学,江苏省,"['211工程,自主招生']"
西北师范大学,甘肃省,['']
中南民族大学,湖北省,['']
山西财经大学,山西省,['']
吉首大学,湖南省,['']
江西师范大学,江西省,['']
新疆大学,新疆维吾尔自治区,"['211工程,含国防生']"
黑龙江大学,黑龙江省,['含国防生']
哈尔滨理工大学,黑龙江省,['卓越计划，含国防生']
宁波大学,浙江省,['']
北京工商大学,北京市,['']
重庆工商大学,重庆市,['']
四川师范大学,四川省,['']
华南师范大学,广东省,"['211工程,含国防生']"
首都师范大学,北京市,['']
辽宁大学,辽宁省,"['211工程,含国防生']"
青岛大学,山东省,['卓越计划']
新疆师范大学,新疆维吾尔自治区,['']
北京联合大学,北京市,['']
北京第二外国语学院,北京市,['']
长安大学,陕西省,"['211工程,自主招生,含国防生,卓越计划']"
天津商业大学,天津市,['']
沈阳师范大学,辽宁省,['']
西南大学,重庆市,"['211工程,自主招生,含国防生']"
中南林业科技大学,湖南省,['']
重庆交通大学,重庆市,['卓越计划']
新疆财经大学,新疆维吾尔自治区,['']
广州现代信息工程职业技术学院,广东省,['']
广东海洋大学,广东省,['']
玉柴职业技术学院,广西壮族自治区,['']
广东茂名幼儿师范专科学校,广东省,['']
黄冈师范学院,湖北省,['']
河南警察学院,河南省,['']
南昌影视传播职业学院,江西省,['']
甘肃能源化工职业学院,甘肃省,['']
信阳涉外职业技术学院,河南省,['']
河南科技大学,河南省,['卓越计划，含国防生']
贵州应用技术职业学院,贵州省,['']
江汉大学文理学院,湖北省,['']
上海外国语大学,上海市,"['211工程,自主招生']"
辽宁经济职业技术学院,辽宁省,['']
西藏大学,西藏自治区,['211工程']
四川希望汽车职业学院,四川省,['']
江苏理工学院,江苏省,['']
大庆师范学院,黑龙江省,['']
锦州医科大学医疗学院,辽宁省,['']
兰州文理学院,甘肃省,['']
云南农业大学,云南省,['']
乐山师范学院,四川省,['']
