上海音乐学院,上海市,['']
四川音乐学院,四川省,['']
广西艺术学院,广西壮族自治区,['']
郑州大学,河南省,"['211工程,自主招生,含国防生,卓越计划']"
山西大学,山西省,['含国防生']
云南艺术学院,云南省,['']
内蒙古师范大学,内蒙古自治区,['']
中国海洋大学,山东省,"['211工程,985高校,自主招生,含国防生,卓越计划']"
哈尔滨师范大学,黑龙江省,['']
荆楚理工学院,湖北省,['']
佳木斯大学,黑龙江省,['']
上海师范大学,上海市,['']
大连艺术学院,辽宁省,['']
贵州民族大学,贵州省,['']
山东艺术学院,山东省,['']
四川师范大学,四川省,['']
齐齐哈尔大学,黑龙江省,['']
新疆艺术学院,新疆维吾尔自治区,['']
西北师范大学,甘肃省,['']
浙江传媒学院,浙江省,['']
兰州文理学院,甘肃省,['']
渤海大学,辽宁省,['']
大连大学,辽宁省,['']
内蒙古民族大学,内蒙古自治区,['']
安阳师范学院,河南省,['']
河南大学,河南省,['含国防生']
杭州师范大学,浙江省,['']
南京师范大学,江苏省,"['211工程,自主招生']"
四川文化艺术学院,四川省,['']
湖南师范大学,湖南省,"['211工程,自主招生,含国防生']"
沈阳师范大学,辽宁省,['']
南通大学,江苏省,['']
洛阳师范学院,河南省,['']
乐山师范学院,四川省,['']
浙江师范大学,浙江省,['']
青海师范大学,青海省,['']
太原师范学院,山西省,['']
湖北体育职业学院,湖北省,['']
郑州财税金融职业学院,河南省,['']
河南警察学院,河南省,['']
沈阳科技学院,辽宁省,['']
北京科技大学延庆分校,北京市,['']
兰州财经大学陇桥学院,甘肃省,['']
宿迁学院,江苏省,['']
中国人民大学(苏州校区),江苏省,['']
西安电子科技大学长安学院,陕西省,['']
四川护理职业学院,四川省,['']
浙江体育职业技术学院,浙江省,['']
上海健康职业技术学院,上海市,['']
辽河石油职业技术学院,辽宁省,['']
兰州科技职业学院,甘肃省,['']
云南农业大学热带作物学院,云南省,['']
江西经济管理职业学院,江西省,['']
合肥信息技术职业学院,安徽省,['']
中国人民解放军信息工程大学,河南省,['']
兰州财经大学长青学院,甘肃省,['']
黔南民族幼儿师范高等专科学校,贵州省,['']
山东胜利职业学院,山东省,['']
集美大学,福建省,['含国防生']
安徽涉外经济职业学院,安徽省,['']
廊坊师范学院,河北省,['']
西南科技大学,四川省,['卓越计划']
广东科贸职业学院,广东省,['']
星海音乐学院,广东省,['']
锦州医科大学医疗学院,辽宁省,['']
山西青年职业学院,山西省,['']
北京体育职业学院,北京市,['']
西南大学,重庆市,"['211工程,自主招生,含国防生']"
广东亚视演艺职业学院,广东省,['']
邵阳医学高等专科学校,湖南省,['']
武昌理工学院,湖北省,['']
河南交通职业技术学院,河南省,['']
贵州电子科技职业学院,贵州省,['']
株洲师范高等专科学校,湖南省,['']
长江大学,湖北省,['卓越计划']
河南科技学院新科学院,河南省,['']
吐鲁番职业技术学院,新疆维吾尔自治区,['']
重庆护理职业学院,重庆市,['']
湖北艺术职业学院,湖北省,['']
河南机电职业学院,河南省,['']
吉林师范大学,吉林省,['']
西安音乐学院,陕西省,['']
四川希望汽车职业学院,四川省,['']
温州商学院,浙江省,['']
上海中华职业技术学院,上海市,['']
辽宁经济职业技术学院,辽宁省,['']
白银矿冶职业技术学院,甘肃省,['']
大理大学,云南省,['']
江苏护理职业学院,江苏省,['']
黑龙江公安警官职业学院,黑龙江省,['']
福建商学院,福建省,['']
徽商职业学院,安徽省,['']
北京交通大学(威海校区),北京市,"['211工程,有研究生院']"
陇东学院,甘肃省,['']
四川应用技术职业学院,四川省,['']
合肥科技职业学院,安徽省,['']
安徽公安职业学院,安徽省,['']
新疆机电职业技术学院,新疆维吾尔自治区,['']
西安美术学院,陕西省,['']
四川电子机械职业技术学院,四川省,['']
