东北师范大学,吉林省,"['211工程,有研究生院,自主招生']"
南京师范大学,江苏省,"['211工程,自主招生']"
首都师范大学,北京市,['']
湖南第一师范学院,湖南省,['']
上海师范大学,上海市,['']
天津师范大学,天津市,['']
南阳理工学院,河南省,['卓越计划']
海南师范大学,海南省,['']
湖州师范学院,浙江省,['']
吉林师范大学,吉林省,['']
华南师范大学,广东省,"['211工程,含国防生']"
浙江师范大学,浙江省,['']
温州大学,浙江省,['卓越计划']
江西师范大学,江西省,['']
江南大学,江苏省,"['211工程,自主招生,卓越计划']"
张家口学院,河北省,['']
杭州师范大学,浙江省,['']
广西师范学院,广西壮族自治区,['']
江苏师范大学,江苏省,['']
新疆师范大学,新疆维吾尔自治区,['']
长沙师范学院,湖南省,['']
大连大学,辽宁省,['']
四川师范大学,四川省,['']
重庆第二师范学院,重庆市,['']
南京晓庄学院,江苏省,['']
成都师范学院,四川省,['']
广西师范大学,广西壮族自治区,['']
内蒙古师范大学,内蒙古自治区,['']
集美大学,福建省,['含国防生']
沈阳大学,辽宁省,['卓越计划']
重庆师范大学,重庆市,['']
宁夏大学,宁夏回族自治区,"['211工程,含国防生,卓越计划']"
河南师范大学,河南省,['']
荆楚理工学院,湖北省,['']
西安文理学院,陕西省,['']
聊城大学,山东省,['含国防生']
沈阳师范大学,辽宁省,['']
广西科技师范学院,广西壮族自治区,['']
兰州城市学院,甘肃省,['']
中国人民解放军外国语学院,河南省,['']
北京戏曲艺术职业学院,北京市,['']
鄂尔多斯应用技术学院,内蒙古自治区,['']
浙江舟山群岛新区旅游与健康职业学院,浙江省,['']
哈尔滨学院,黑龙江省,['']
太原师范学院,山西省,['']
辽宁体育运动职业技术学院,辽宁省,['']
常熟理工学院,江苏省,['卓越计划']
锦州医科大学,辽宁省,['']
滁州学院,安徽省,['']
黑龙江公安警官职业学院,黑龙江省,['']
贵州电子商务职业技术学院,贵州省,['']
常熟理工学院,江苏省,['卓越计划']
锦州医科大学,辽宁省,['']
滁州学院,安徽省,['']
黑龙江公安警官职业学院,黑龙江省,['']
山西警察学院,山西省,['']
丽水学院,浙江省,['']
辽河石油职业技术学院,辽宁省,['']
保定学院,河北省,['']
江苏理工学院,江苏省,['']
河南建筑职业技术学院,河南省,['']
三明学院,福建省,['']
广东药科大学,广东省,['']
商丘师范学院,河南省,['']
黄山职业技术学院,安徽省,['']
武汉传媒学院,湖北省,['']
泰山学院,山东省,['']
巢湖学院,安徽省,['']
河南机电职业学院,河南省,['']
岭南师范学院,广东省,['']
广东茂名幼儿师范专科学校,广东省,['']
山东文化产业职业学院,山东省,['']
安徽绿海商务职业学院,安徽省,['']
盐城幼儿师范高等专科学校,江苏省,['']
湖北科技学院,湖北省,['']
南昌影视传播职业学院,江西省,['']
新疆工业职业技术学院,新疆维吾尔自治区,['']
广东体育职业技术学院,广东省,['']
河南交通职业技术学院,河南省,['']
泉州师范学院,福建省,['']
武汉华夏理工学院,湖北省,['']
临沂大学,山东省,['']
河南艺术职业学院,河南省,['']
福建警官职业学院,福建省,['']
韩山师范学院,广东省,['']
皖西卫生职业学院,安徽省,['']
武汉科技职业学院,湖北省,['']
青岛大学,山东省,['卓越计划']
民办万博科技职业学院,安徽省,['']
南阳农业职业学院,河南省,['']
皖西卫生职业学院,安徽省,['']
武汉科技职业学院,湖北省,['']
青岛大学,山东省,['卓越计划']
民办万博科技职业学院,安徽省,['']
南阳农业职业学院,河南省,['']
井冈山大学,江西省,['']
星海音乐学院,广东省,['']
信阳学院,河南省,['']
安徽人口职业学院,安徽省,['']
湖南科技大学,湖南省,['卓越计划']
