西安交通大学,陕西省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
北京交通大学,北京市,"['211工程,有研究生院,自主招生,含国防生,卓越计划']"
西南财经大学,四川省,"['211工程,自主招生,含国防生']"
对外经济贸易大学,北京市,"['211工程,自主招生']"
江西工程学院,江西省,['']
河南工业大学,河南省,['卓越计划']
合肥工业大学,安徽省,"['211工程,自主招生,含国防生,卓越计划']"
郑州财经学院,河南省,['']
泉州信息工程学院,福建省,['']
厦门大学,福建省,"['211工程,985高校,有研究生院,自主招生,含国防生']"
大连理工大学,辽宁省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
上海财经大学,上海市,"['211工程,自主招生']"
湖南信息学院,湖南省,['']
东北财经大学,辽宁省,['']
哈尔滨工程大学,黑龙江省,"['211工程,有研究生院,自主招生,含国防生,卓越计划']"
北京邮电大学,北京市,"['211工程,有研究生院,自主招生,卓越计划']"
广东东软学院,广东省,['']
中山大学,广东省,"['211工程,985高校,有研究生院,自主招生,含国防生']"
燕山大学,河北省,['卓越计划，含国防生']
暨南大学,广东省,['211工程']
山东财经大学,山东省,['']
南开大学,天津市,"['211工程,985高校,有研究生院,自主招生,含国防生']"
杭州师范大学,浙江省,['']
南京大学,江苏省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
武汉大学,湖北省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
南京财经大学,江苏省,['']
成都东软学院,四川省,['']
云南财经大学,云南省,['']
北京林业大学,北京市,"['211工程,有研究生院,自主招生,含国防生']"
河北工程技术学院,河北省,['']
河南大学,河南省,['含国防生']
深圳大学,广东省,['']
中央财经大学,北京市,"['211工程,自主招生']"
湖南大学,湖南省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
广西大学,广西壮族自治区,"['211工程,自主招生,含国防生,卓越计划']"
华南师范大学,广东省,"['211工程,含国防生']"
上海师范大学,上海市,['']
山西财经大学,山西省,['']
黑龙江大学,黑龙江省,['含国防生']
南京审计大学,江苏省,['']
电子科技大学,四川省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
武汉商学院,湖北省,['']
广州商学院,广东省,['']
江西财经大学,江西省,['']
哈尔滨商业大学,黑龙江省,['']
南京航空航天大学,江苏省,"['211工程,含国防生,卓越计划']"
青岛黄海学院,山东省,['']
东华大学,上海市,"['211工程,自主招生,卓越计划']"
福建师范大学协和学院,福建省,['']
浙江特殊教育职业学院,浙江省,['']
华南理工大学,广东省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
中南财经政法大学,湖北省,"['211工程,自主招生']"
山东工商学院,山东省,['']
南华大学,湖南省,['卓越计划']
郑州理工职业学院,河南省,['']
山东科技大学,山东省,['卓越计划']
武汉传媒学院,湖北省,['']
河南警察学院,河南省,['']
岭南师范学院,广东省,['']
武汉音乐学院,湖北省,['']
天津音乐学院,天津市,['']
盐城幼儿师范高等专科学校,江苏省,['']
哈尔滨金融学院,黑龙江省,['']
吕梁职业技术学院,山西省,['']
中央美术学院,北京市,['']
新疆工业职业技术学院,新疆维吾尔自治区,['']
公安消防部队高等专科学校,云南省,['']
辽宁经济职业技术学院,辽宁省,['']
河北地质大学华信学院,河北省,['']
海南体育职业技术学院,海南省,['']
白银矿冶职业技术学院,甘肃省,['']
四川文轩职业学院,四川省,['']
广东舞蹈戏剧职业学院,广东省,['']
西安邮电大学,陕西省,['']
西华大学,四川省,['']
广东松山职业技术学院,广东省,['']
云南农业大学热带作物学院,云南省,['']
重庆师范大学,重庆市,['']
青海民族大学,青海省,['']
四川应用技术职业学院,四川省,['']
南京邮电大学通达学院,江苏省,['']
上海欧华职业技术学院,上海市,['']
天津开发区职业技术学院,天津市,['']
湖北工程学院,湖北省,['']
青岛工学院,山东省,['']
黑龙江财经学院,黑龙江省,['']
内蒙古师范大学,内蒙古自治区,['']
湖南涉外经济学院,湖南省,['']
北京舞蹈学院,北京市,['']
河南机电职业学院,河南省,['']
渭南师范学院,陕西省,['']
西南石油大学,四川省,['']
北京师范大学珠海分校,广东省,['']
华侨大学,福建省,['']
杭州师范大学钱江学院,浙江省,['']
毕节幼儿师范高等专科学校,贵州省,['']
海南师范大学,海南省,['']
江西经济管理职业学院,江西省,['']
合肥共达职业技术学院,安徽省,['']
浙江农林大学,浙江省,['']
