武汉大学,湖北省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
北京印刷学院,北京市,['卓越计划']
中国传媒大学,北京市,"['211工程,自主招生']"
四川大学,四川省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
浙江大学,浙江省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
陕西师范大学,陕西省,"['211工程,自主招生']"
北京大学,北京市,"['211工程,985高校,有研究生院,自主招生,含国防生']"
安徽大学,安徽省,"['211工程,含国防生']"
华南师范大学,广东省,"['211工程,含国防生']"
南京大学,江苏省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
上海理工大学,上海市,['卓越计划']
内蒙古民族大学,内蒙古自治区,['']
华南理工大学,广东省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
合肥师范学院,安徽省,['']
吉林华桥外国语学院,吉林省,['']
北京师范大学珠海分校,广东省,['']
济南大学,山东省,['卓越计划']
上海师范大学,上海市,['']
杭州电子科技大学,浙江省,['卓越计划']
云南师范大学文理学院,云南省,['']
华南理工大学,广东省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
合肥师范学院,安徽省,['']
吉林华桥外国语学院,吉林省,['']
广东财经大学,广东省,['']
青岛科技大学,山东省,['卓越计划']
华东师范大学,上海市,"['211工程,985高校,有研究生院,自主招生']"
广西民族大学相思湖学院,广西壮族自治区,['']
山东政法学院,山东省,['']
云南师范大学商学院,云南省,['']
河北传媒学院,河北省,['']
湖北民族学院科技学院,湖北省,['']
浙江越秀外国语学院,浙江省,['']
新疆大学,新疆维吾尔自治区,"['211工程,含国防生']"
内蒙古大学,内蒙古自治区,"['211工程,含国防生']"
湖南商学院,湖南省,['']
安徽科技学院,安徽省,['卓越计划']
吉林工程技术师范学院,吉林省,['']
南昌工程学院,江西省,['卓越计划']
广西民族大学,广西壮族自治区,['']
山东工商学院,山东省,['']
云南民族大学,云南省,['']
南开大学,天津市,"['211工程,985高校,有研究生院,自主招生,含国防生']"
湖北民族学院,湖北省,['']
浙江传媒学院,浙江省,['']
西北政法大学,陕西省,['']
山西师范大学现代文理学院,山西省,['']
衡阳师范学院,湖南省,['']
吉林师范大学,吉林省,['']
南昌工程学院,江西省,['卓越计划']
广西师范大学,广西壮族自治区,['']
杭州电子科技大学,浙江省,['卓越计划']
云南师范大学文理学院,云南省,['']
河北大学工商学院,河北省,['']
湖北第二师范学院,湖北省,['']
宁波大红鹰学院,浙江省,['']
内蒙古民族大学,内蒙古自治区,['']
华南理工大学,广东省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
合肥师范学院,安徽省,['']
吉林华桥外国语学院,吉林省,['']
北京师范大学珠海分校,广东省,['']
湖南师范大学,湖南省,"['211工程,自主招生,含国防生']"
