黑龙江大学,黑龙江省,['含国防生']
北京师范大学,北京市,"['211工程,985高校,有研究生院,自主招生,含国防生']"
南京大学,江苏省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
北京外国语大学,北京市,['211工程']
华东师范大学,上海市,"['211工程,985高校,有研究生院,自主招生']"
苏州大学,江苏省,"['211工程,自主招生,卓越计划']"
浙江大学,浙江省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
山东大学,山东省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
西安外国语大学,陕西省,['']
北京大学,北京市,"['211工程,985高校,有研究生院,自主招生,含国防生']"
首都师范大学,北京市,['']
广东外语外贸大学,广东省,['']
四川外国语大学,重庆市,['']
南京师范大学,江苏省,"['211工程,自主招生']"
武汉大学,湖北省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
南开大学,天津市,"['211工程,985高校,有研究生院,自主招生,含国防生']"
吉林大学,吉林省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
华中师范大学,湖北省,['211工程']
哈尔滨工业大学,黑龙江省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
东北师范大学,吉林省,"['211工程,有研究生院,自主招生']"
北京语言大学,北京市,['自主招生']
大连外国语大学,辽宁省,['']
新疆大学,新疆维吾尔自治区,"['211工程,含国防生']"
厦门大学,福建省,"['211工程,985高校,有研究生院,自主招生,含国防生']"
安徽外国语学院,安徽省,['']
四川外国语大学成都学院,四川省,['']
哈尔滨石油学院,黑龙江省,['']
河北师范大学,河北省,['']
哈尔滨理工大学,黑龙江省,['卓越计划，含国防生']
中国人民大学,北京市,"['211工程,985高校,有研究生院,自主招生,含国防生']"
湖南师范大学,湖南省,"['211工程,自主招生,含国防生']"
佳木斯大学,黑龙江省,['']
青岛理工大学琴岛学院,山东省,['']
长春工业大学,吉林省,['卓越计划，含国防生']
西北师范大学,甘肃省,['']
内蒙古民族大学,内蒙古自治区,['']
海南大学,海南省,"['211工程,卓越计划']"
齐齐哈尔大学,黑龙江省,['']
对外经济贸易大学,北京市,"['211工程,自主招生']"
曲阜师范大学,山东省,['']
河北师范大学,河北省,['']
哈尔滨理工大学,黑龙江省,['卓越计划，含国防生']
中国人民大学,北京市,"['211工程,985高校,有研究生院,自主招生,含国防生']"
山西大同大学,山西省,['']
华南师范大学,广东省,"['211工程,含国防生']"
东北农业大学,黑龙江省,['211工程']
北京第二外国语学院,北京市,['']
山东农业大学,山东省,['']
西北民族大学,甘肃省,['']
呼伦贝尔学院,内蒙古自治区,['']
吉林师范大学博达学院,吉林省,['']
安徽师范大学,安徽省,['']
沈阳师范大学,辽宁省,['']
四川师范大学,四川省,['']
黑龙江财经学院,黑龙江省,['']
河北大学,河北省,['含国防生']
河南大学民生学院,河南省,['']
南昌大学,江西省,"['211工程,含国防生,卓越计划']"
大连东软信息学院,辽宁省,['']
陕西师范大学,陕西省,"['211工程,自主招生']"
佳木斯大学,黑龙江省,['']
青岛理工大学琴岛学院,山东省,['']
长春工业大学,吉林省,['卓越计划，含国防生']
西北师范大学,甘肃省,['']
内蒙古民族大学,内蒙古自治区,['']
海南大学,海南省,"['211工程,卓越计划']"
齐齐哈尔大学,黑龙江省,['']
对外经济贸易大学,北京市,"['211工程,自主招生']"
曲阜师范大学,山东省,['']
长春师范大学,吉林省,['']
西南大学,重庆市,"['211工程,自主招生,含国防生']"
大庆师范学院,黑龙江省,['']
天津师范大学,天津市,['']
山东交通学院,山东省,['']
长春光华学院,吉林省,['']
新疆大学科学技术学院,新疆维吾尔自治区,['']
安徽大学,安徽省,"['211工程,含国防生']"
辽宁师范大学,辽宁省,['']
西南石油大学,四川省,['']
黑龙江外国语学院,黑龙江省,['']
盐城师范学院,江苏省,['']
大连理工大学,辽宁省,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
西南大学,重庆市,"['211工程,自主招生,含国防生']"
大庆师范学院,黑龙江省,['']
天津师范大学,天津市,['']
山东交通学院,山东省,['']
长春光华学院,吉林省,['']
新疆大学科学技术学院,新疆维吾尔自治区,['']
安徽大学,安徽省,"['211工程,含国防生']"
辽宁师范大学,辽宁省,['']
东北石油大学,黑龙江省,['卓越计划']
青岛科技大学,山东省,['卓越计划']
长春理工大学,吉林省,['卓越计划，含国防生']
兰州理工大学,甘肃省,['卓越计划']
内蒙古师范大学,内蒙古自治区,['']
广东外语外贸大学南国商学院,广东省,['']
哈尔滨师范大学,黑龙江省,['']
中国传媒大学,北京市,"['211工程,自主招生']"
山东师范大学,山东省,['']
吉林师范大学,吉林省,['']
