清华大学,北京市,"['211工程,985高校,有研究生院,自主招生,含国防生,卓越计划']"
山东工艺美术学院,山东省,['']
武汉理工大学,湖北省,"['211工程,自主招生,含国防生,卓越计划']"
吉林农业大学,吉林省,['']
塔里木大学,新疆维吾尔自治区,['']
南京艺术学院,江苏省,['']
北京师范大学,北京市,"['211工程,985高校,有研究生院,自主招生,含国防生']"
石河子大学,新疆维吾尔自治区,"['211工程,含国防生']"
湘潭大学,湖南省,['']
河北美术学院,河北省,['']
湖南师范大学,湖南省,"['211工程,自主招生,含国防生']"
内蒙古大学,内蒙古自治区,"['211工程,含国防生']"
中山大学南方学院,广东省,['']
辽宁财贸学院,辽宁省,['']
广西外国语学院,广西壮族自治区,['']
苏州大学,江苏省,"['211工程,自主招生,卓越计划']"
河西学院,甘肃省,['']
山东艺术学院,山东省,['']
石河子大学,新疆维吾尔自治区,"['211工程,含国防生']"
湘潭大学,湖南省,['']
广西外国语学院,广西壮族自治区,['']
苏州大学,江苏省,"['211工程,自主招生,卓越计划']"
云南艺术学院,云南省,['']
南昌大学,江西省,"['211工程,含国防生,卓越计划']"
湖北经济学院,湖北省,['']
首都师范大学科德学院,北京市,['']
湖南师范大学树达学院,湖南省,['']
大连艺术学院,辽宁省,['']
广西艺术学院,广西壮族自治区,['']
吉林警察学院,吉林省,['']
宁夏师范学院,宁夏回族自治区,['']
北京吉利学院,北京市,['']
湖南工业大学,湖南省,['']
辽宁大学,辽宁省,"['211工程,含国防生']"
中山大学新华学院,广东省,['']
吉林艺术学院,吉林省,['']
安顺学院,贵州省,['']
福建江夏学院,福建省,['']
